GeneID	Lenght	#Reads	EC#	RPKM	Eukaryota	Archaea	Bacteria	Bacteroidetes	Actinobacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Lachnospiraceae	Eubacteriaceae	Ruminococcaceae	Clostridiaceae	Oscillospiraceae	Other
gi|390945347|ref|NC_018011.1|:c3686039-3685575|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YR68|UniRef50_I3YR68	465	1	0.0.0.0	88.55780079099827	0.0	0.0	0.0	88.55780079099827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c320040-319573|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YI88|UniRef50_R6XYY8	468	1	0.0.0.0	87.99012258079956	0.0	0.0	0.0	87.99012258079956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c1981581-1981105|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YM78|UniRef50_I3YM78	477	1	0.0.0.0	86.32993158870902	0.0	0.0	0.0	86.32993158870902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c1689268-1688798|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YLJ0|UniRef50_R5IFD7	471	1	0.0.0.0	87.42967594015754	0.0	0.0	0.0	87.42967594015754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:1090500-1090943|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YK50|UniRef50_I3YK50	444	1	0.0.0.0	92.74634542300495	0.0	0.0	0.0	92.74634542300495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3033249-3033755|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPM8|UniRef50_Q8KED5	507	1	0.0.0.0	81.22165161304576	0.0	0.0	0.0	81.22165161304576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c1018149-1017640|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YJY4|UniRef50_B2RHU7	510	2	0.0.0.0	161.4877543835851	0.0	0.0	0.0	161.4877543835851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:1013060-1013437|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YJY0|UniRef50_C1F934	378	3	0.0.0.0	326.8204553001127	0.0	0.0	0.0	326.8204553001127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:123015-123359|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YHP4|UniRef50_Q2RNH9	345	1	0.0.0.0	119.36051410960637	0.0	0.0	0.0	119.36051410960637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:1930788-1931150|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YM33|UniRef50_Q1D759	363	2	0.0.0.0	226.88362186123524	0.0	0.0	0.0	226.88362186123524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:1259342-1259695|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YKJ0|UniRef50_R5V9A8	354	1	0.0.0.0	116.32592476783672	0.0	0.0	0.0	116.32592476783672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:1926371-1926799|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YM23|UniRef50_A6LEI4	429	2	0.0.0.0	191.97844926719907	0.0	0.0	0.0	191.97844926719907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c3096092-3095685|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_R5UER1|UniRef50_R5UER1	408	1	0.0.0.0	100.92984648974068	0.0	0.0	0.0	100.92984648974068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:1108794-1109195|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YK70|UniRef50_I3YK70	402	1	0.0.0.0	102.43626210899055	0.0	0.0	0.0	102.43626210899055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3199749-3201350|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQ13|UniRef50_I3YQ13	1602	1	0.0.0.0	25.70497963034594	0.0	0.0	0.0	25.70497963034594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c1350493-1348886|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_R7JHR5|UniRef50_B7MDM9	1608	3	4.1.1.49	76.82719658174291	0.0	0.0	0.0	76.82719658174291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:73253-74842|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YHL1|UniRef50_I3YHL1	1590	1	0.0.0.0	25.898979476612702	0.0	0.0	0.0	25.898979476612702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3211509-3213098|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQ26|UniRef50_I3YQ26	1590	1	0.0.0.0	25.898979476612702	0.0	0.0	0.0	25.898979476612702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:1371510-1373147|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YKS9|UniRef50_I3YKS9	1638	1	0.0.0.0	25.140035023085595	0.0	0.0	0.0	25.140035023085595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c1026968-1025337|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_R7JKW6|UniRef50_A1WZJ2	1632	2	0.0.0.0	50.46492324487034	0.0	0.0	0.0	50.46492324487034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2676863-2675313|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YNT7|UniRef50_R6IM62	1551	3	0.0.0.0	79.65063320660387	0.0	0.0	0.0	79.65063320660387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c3285838-3284291|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQ84|UniRef50_R6JDG7	1548	2	0.0.0.0	53.20332993257649	0.0	0.0	0.0	53.20332993257649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:2868823-2870391|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YP88|UniRef50_I3YP88	1569	1	0.0.0.0	26.245619737293943	0.0	0.0	0.0	26.245619737293943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:2016561-2018114|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_D4IMU7|UniRef50_B8HE54	1554	1	2.1.1.72	26.49895583514427	0.0	0.0	0.0	26.49895583514427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c480326-478770|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIJ8|UniRef50_R7H225	1557	1	0.0.0.0	26.447898116772123	0.0	0.0	0.0	26.447898116772123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c1683415-1681649|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_R6VF69|UniRef50_R7EQT9	1767	1	0.0.0.0	23.30468441868376	0.0	0.0	0.0	23.30468441868376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3100865-3102595|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPS9|UniRef50_R6VG03	1731	1	0.0.0.0	23.78935723155066	0.0	0.0	0.0	23.78935723155066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c883091-881343|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YHY6|UniRef50_I3YHY6	1749	1	0.0.0.0	23.54452679692064	0.0	0.0	0.0	23.54452679692064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c544018-542270|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIQ4|UniRef50_I3YIQ4	1749	1	0.0.0.0	23.54452679692064	0.0	0.0	0.0	23.54452679692064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2166532-2164718|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YMN3|UniRef50_I3YMN3	1815	2	0.0.0.0	45.376724372247054	0.0	0.0	0.0	45.376724372247054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:2701493-2703304|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YNV5|UniRef50_R6XTF5	1812	2	0.0.0.0	45.45185139935342	0.0	0.0	0.0	45.45185139935342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:2515179-2516999|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YNF9|UniRef50_Q8A2N9	1821	1	0.0.0.0	22.613606462281272	0.0	0.0	0.0	22.613606462281272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2350500-2348833|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YN19|UniRef50_I3YN19	1668	1	0.0.0.0	24.687876119792687	0.0	0.0	0.0	24.687876119792687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2168214-2166556|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_D4IIN0|UniRef50_R6W532	1659	3	0.0.0.0	74.46542019496239	0.0	0.0	24.821806731654128	49.643613463308256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c1376713-1374992|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YKT3|UniRef50_R6VXG1	1722	2	0.0.0.0	47.82738370245551	0.0	0.0	0.0	47.82738370245551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c3043453-3041768|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPN9|UniRef50_I3YPN9	1686	1	0.0.0.0	24.424304488620525	0.0	0.0	0.0	24.424304488620525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c1852906-1851497|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YLV8|UniRef50_R5WTP1	1410	1	0.0.0.0	29.20523217575475	0.0	0.0	0.0	29.20523217575475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c3515733-3514342|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQS0|UniRef50_I0K5J6	1392	1	5.4.2.10	29.582886040096408	0.0	0.0	0.0	29.582886040096408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2880287-2878899|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YP97|UniRef50_R5AV72	1389	1	0.0.0.0	29.64677996242923	0.0	0.0	0.0	29.64677996242923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c3131996-3130608|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPV1|UniRef50_R5B531	1389	1	0.0.0.0	29.64677996242923	0.0	0.0	0.0	29.64677996242923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:512544-513887|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIL8|UniRef50_R7JJX6	1344	1	6.3.4.19	30.639417684385563	0.0	0.0	0.0	30.639417684385563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2162281-2160944|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YMN1|UniRef50_R6VL17	1338	2	0.0.0.0	61.553628352487586	0.0	0.0	0.0	61.553628352487586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2821459-2820104|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YP40|UniRef50_I3YP40	1356	1	0.0.0.0	30.368272395143215	0.0	0.0	0.0	30.368272395143215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3068253-3069764|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPP9|UniRef50_I3YPP9	1512	2	0.0.0.0	54.470075883352116	0.0	0.0	0.0	54.470075883352116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:404725-406146|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIE4|UniRef50_P25888	1422	1	3.6.4.13	28.95877452026315	0.0	0.0	0.0	28.95877452026315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3169110-3170561|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPY4|UniRef50_Q8A7B0	1452	1	0.0.0.0	28.360452732654405	0.0	0.0	0.0	28.360452732654405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2177957-2175354|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_D4IIN4|UniRef50_W0EPL8	2604	1	2.4.1.25	15.813892998392546	0.0	0.0	0.0	15.813892998392546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3261516-3264071|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_W6TY93	2556	1	5.99.1.3	16.110867514794286	0.0	0.0	0.0	16.110867514794286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2199703-2197130|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_D4ING4	2574	1	0.0.0.0	15.998204105599923	0.0	0.0	0.0	15.998204105599923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2811891-2809030|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_unknown	2862	1	0.0.0.0	14.388321931451502	0.0	0.0	0.0	14.388321931451502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c572460-569632|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R6V6N5	2829	1	0.0.0.0	14.556160257269068	0.0	0.0	0.0	14.556160257269068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3328909-3331791|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_I3YQC7	2883	2	0.0.0.0	28.56703251322525	0.0	0.0	0.0	28.56703251322525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c3123152-3120339|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R7JGE9	2814	1	0.0.0.0	14.633751729855792	0.0	0.0	0.0	14.633751729855792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c355353-352975|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIB0|UniRef50_I3YIB0	2379	1	5.1.1.1	17.309532310976966	0.0	0.0	0.0	17.309532310976966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c394540-392192|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YID7|UniRef50_I3YID7	2349	1	0.0.0.0	17.530599134871945	0.0	0.0	0.0	17.530599134871945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2164610-2162292|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_D4IIM8|UniRef50_Q8A1G3	2319	1	0.0.0.0	17.75738566960509	0.0	0.0	0.0	17.75738566960509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c324621-322168|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YI90|UniRef50_I3YI90	2454	1	0.0.0.0	16.78051237482241	0.0	0.0	0.0	16.78051237482241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c1365337-1361891|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YKS1|UniRef50_I3YKS1	3447	1	0.0.0.0	11.946439619325268	0.0	0.0	0.0	11.946439619325268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c1200744-1197448|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R5RY79	3297	6	0.0.0.0	74.93972223442074	0.0	0.0	0.0	74.93972223442074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:2679652-2682978|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R5WTI3	3327	1	3.6.4.12	12.37733013760571	0.0	0.0	0.0	12.37733013760571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:2300378-2304637|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_unknown	4260	5	2.7.7.6	48.33260254438286	0.0	0.0	0.0	48.33260254438286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3048386-3063346|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_unknown	14961	5	0.0.0.0	13.762240949072321	0.0	0.0	0.0	13.762240949072321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2073619-2068367|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YME8|UniRef50_R5W040	5253	1	0.0.0.0	7.839211377843936	0.0	0.0	0.0	7.839211377843936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3107766-3111878|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R5UDZ7	4113	1	0.0.0.0	10.012005195189445	0.0	0.0	0.0	10.012005195189445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:2242407-2246126|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_I3YMT5	3720	1	0.0.0.0	11.069725098874784	0.0	0.0	0.0	11.069725098874784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:2296481-2300341|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_unknown	3861	5	2.7.7.6	53.3273470186664	0.0	0.0	0.0	53.3273470186664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c547115-544038|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_I3YIQ5	3078	1	0.0.0.0	13.37861512924438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227.43645719715445
gi|390945347|ref|NC_018011.1|:1384596-1387676|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YKU0|UniRef50_I3YKU0	3081	1	0.0.0.0	13.365588240121454	0.0	0.0	0.0	13.365588240121454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3097878-3100862|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_I3YPS8	2985	1	0.0.0.0	13.79543630412536	0.0	0.0	0.0	13.79543630412536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c499932-496726|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIK7|UniRef50_R5M7M4	3207	2	0.0.0.0	25.680933812169755	0.0	0.0	0.0	25.680933812169755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3435703-3438888|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_R5UVQ7|UniRef50_R7JM61	3186	1	2.7.13.3	12.925102751981857	0.0	0.0	0.0	12.925102751981857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:2044371-2047553|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R5S2H5	3183	2	0.0.0.0	25.874569505381213	0.0	0.0	0.0	25.874569505381213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c3158377-3155168|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPX5|UniRef50_I3YPX5	3210	1	0.0.0.0	12.828466469724049	0.0	0.0	0.0	12.828466469724049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3666408-3669587|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_unknown	3180	1	0.0.0.0	12.949489738306351	0.0	0.0	0.0	12.949489738306351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c827467-825530|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YJG3|UniRef50_I3YJG3	1938	1	0.0.0.0	21.248388734682248	0.0	0.0	0.0	21.248388734682248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c3434639-3432678|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQL2|UniRef50_P35886	1962	2	5.99.1.3	41.97693921285851	0.0	0.0	0.0	41.97693921285851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:3358436-3360289|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQF0|UniRef50_R5WZZ4	1854	2	0.0.0.0	44.422197807782304	0.0	0.0	0.0	44.422197807782304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c2924253-2922403|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPD8|UniRef50_I3YPD8	1851	1	0.0.0.0	22.247097443443653	0.0	0.0	0.0	22.247097443443653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|390945347|ref|NC_018011.1|:c1276814-1274958|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YKK6|UniRef50_R6VEG5	1857	1	0.0.0.0	22.175216676259666	0.0	0.0	0.0	22.175216676259666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
