taxa_id,name,reads,genes
superkingdom,Devriesea agamarum,2,1
superkingdom,Dermacoccus,1,1
superkingdom,Austwickia chelonae,3,1
superkingdom,Intrasporangium chromatireducens,2,1
superkingdom,Mobilicoccus pelagius,3,1
superkingdom,Janibacter corallicola,1,1
superkingdom,Ornithinimicrobium pekingense,1,1
superkingdom,Kytococcus sedentarius,3,1
superkingdom,Intrasporangium oryzae,1,1
superkingdom,Intrasporangium calvum,2,1
superkingdom,Kineosphaera limosa,5,1
superkingdom,Humibacillus sp. DSM 29435,1,1
superkingdom,Janibacter limosus,1,1
superkingdom,Janibacter hoylei,2,1
superkingdom,Phycicoccus cremeus,1,1
superkingdom,Knoellia sp. Soil729,1,1
superkingdom,Serinicoccus profundi,1,1
superkingdom,Janibacter sp. HTCC2649,1,1
superkingdom,Knoellia,20,1
superkingdom,Microbacteriaceae bacterium BACL25 MAG-120322-bin65,1,1
superkingdom,Serinicoccus marinus,6,1
superkingdom,Agromyces sp. Root1464,1,1
superkingdom,Knoellia aerolata,1,1
superkingdom,Tetrasphaera elongata,154,1
superkingdom,Jonesia quinghaiensis,1,1
superkingdom,Tetrasphaera jenkinsii,8,1
superkingdom,Agromyces sp. Soil535,1,1
superkingdom,Terracoccus sp. 273MFTsu3.1,4,1
superkingdom,Tetrasphaera australiensis,3,1
superkingdom,Clavibacter nebraskensis,109,1
superkingdom,Agromyces italicus,17,1
superkingdom,Agrococcus carbonis,1,1
superkingdom,Agreia,11,1
superkingdom,Agromyces subbeticus,19,1
superkingdom,Agromyces sp. Root81,1,1
superkingdom,Serinicoccus,1,1
superkingdom,Agrococcus pavilionensis,14,1
superkingdom,Agromyces aureus,1,1
superkingdom,Microbacteriaceae,42,1
superkingdom,Cryobacterium,2,1
superkingdom,Curtobacterium sp. MCBA15_005,1,1
superkingdom,Microbacteriaceae bacterium,1,1
superkingdom,Clavibacter sepedonicus,75,1
superkingdom,Curtobacterium sp. MCBA15_001,1,1
superkingdom,Cryocola sp. 340MFSha3.1,12,1
superkingdom,Clavibacter capsici,2,1
superkingdom,Curtobacterium sp. S6,16,1
superkingdom,Curtobacterium sp. B18,69,1
superkingdom,Clavibacter michiganensis,88,1
superkingdom,Curtobacterium sp. B8,33,1
superkingdom,Clavibacter,13,1
superkingdom,Curtobacterium sp. UNCCL20,2,1
superkingdom,Curtobacterium citreum,1,1
superkingdom,Glaciibacter superstes,6,1
superkingdom,Leifsonia xyli,12,1
superkingdom,Frigoribacterium sp. Leaf186,2,1
superkingdom,Curtobacterium,10,1
superkingdom,Curtobacterium oceanosedimentum,1,1
superkingdom,Curtobacterium flaccumfaciens,182,1
superkingdom,Frigoribacterium,4,1
superkingdom,Gryllotalpicola ginsengisoli,8,1
superkingdom,Leucobacter komagatae,1,1
superkingdom,Gulosibacter molinativorax,1,1
superkingdom,Humibacter albus,4,1
superkingdom,Leifsonia aquatica,10,1
superkingdom,Leifsonia,1,1
superkingdom,Leifsonia sp. Root4,1,1
superkingdom,Leifsonia sp. 109,5,1
superkingdom,Leucobacter sp. Ag1,1,1
superkingdom,Leucobacter salsicius,5,1
superkingdom,Leucobacter celer,2,1
superkingdom,Leucobacter sp. G161,1,1
superkingdom,Leucobacter chromiiresistens,11,1
superkingdom,Microbacterium enclense,9,1
superkingdom,Leucobacter sp. PH1c,1,1
superkingdom,Leucobacter sp. UCD-THU,20,1
superkingdom,Leucobacter chironomi,2,1
superkingdom,Microbacterium barkeri,45,1
superkingdom,Microbacterium gorillae,1,1
superkingdom,Microbacterium oxydans,2,1
superkingdom,Microbacterium humi,2,1
superkingdom,Microbacterium sp. 292MF,47,1
superkingdom,Microbacterium sediminis,1,1
superkingdom,Microbacterium laevaniformans,44,1
superkingdom,Microbacterium gubbeenense,2,1
superkingdom,Microbacterium paraoxydans,55,1
superkingdom,Microbacterium foliorum,2,1
superkingdom,Microbacterium maritypicum,37,1
superkingdom,Microbacterium sp. BH-3-3-3,1,1
superkingdom,Microbacterium sp. Leaf288,2,1
superkingdom,Microbacterium ketosireducens,2,1
superkingdom,Microbacterium sp. CQ0110Y,24,1
superkingdom,Microbacterium sp. CH12i,1,1
superkingdom,Leucobacter,1,1
superkingdom,Microbacterium profundi,2,1
superkingdom,Microbacterium sp. Leaf203,2,1
superkingdom,Microbacterium sp. B19,147,1
superkingdom,Microbacterium sp. Root166,1,1
superkingdom,Microbacterium sp. 11MF,25,1
superkingdom,Microbacterium sp. SCN 71-17,2,1
superkingdom,Microbacterium oleivorans,1,1
superkingdom,Microbacterium sp. LKL04,13,1
superkingdom,Microbacterium,94,1
superkingdom,Microbacterium sp. H83,1,1
superkingdom,Microbacterium sp. T32,1,1
superkingdom,Microbacterium sp. UCD-TDU,47,1
superkingdom,Microbacterium sp. SCN 69-37,1,1
superkingdom,Microbacterium sp. HM58-2,18399,1
superkingdom,Microbacterium sp. Root61,2,1
superkingdom,Microbacterium sp. MEJ108Y,1,1
superkingdom,Microbacterium sp. Leaf151,10,1
superkingdom,Microbacterium sp. cf332,1,1
superkingdom,Microbacterium sp. ZOR0019,1,1
superkingdom,Microcella alkaliphila,1,1
superkingdom,Microbacterium sp. TS-1,97,1
superkingdom,Microbacterium sp. oral taxon 186,17,1
superkingdom,Microbacterium sp. SUBG005,1,1
superkingdom,Microbacterium testaceum,432,1
superkingdom,Microbacterium sp. ru370.1,8,1
superkingdom,Microbacterium sp. SCN 70-27,1,1
superkingdom,Plantibacter sp. H53,3,1
superkingdom,Microbacterium yannicii,25,1
superkingdom,Pseudoclavibacter faecalis,5,1
superkingdom,Salinibacterium sp. PAMC 21357,2,1
superkingdom,Plantibacter sp. MMLR14_011,2,1
superkingdom,Rhodoluna lacicola,1,1
superkingdom,Pseudoclavibacter soli,2,1
superkingdom,Pseudoclavibacter helvolus,22,1
superkingdom,Microterricola viridarii,2,1
superkingdom,Acaricomes phytoseiuli,1,1
superkingdom,Arthrobacter globiformis,14,1
superkingdom,Plantibacter,23,1
superkingdom,Arthrobacter alpinus,4,1
superkingdom,Rathayibacter toxicus,1,1
superkingdom,Arthrobacter nitrophenolicus,6,1
superkingdom,Arthrobacter sp. 161MFSha2.1,17,1
superkingdom,Arthrobacter sp. Edens01,3,1
superkingdom,Yonghaparkia,1,1
superkingdom,Arthrobacter sp. B6,1,1
superkingdom,Arthrobacter sp. JCM 19049,3,1
superkingdom,Arthrobacter sp. 35W,1,1
superkingdom,Arthrobacter sp. 131MFCol6.1,8,1
superkingdom,Arthrobacter sp. 135MFCol5.1,15,1
superkingdom,Arthrobacter sp. H5,1,1
superkingdom,Arthrobacter sp. FB24,7,1
superkingdom,Arthrobacter sp. 162MFSha1.1,10,1
superkingdom,Arthrobacter sp. IHBB 11108,1,1
superkingdom,Arthrobacter sp. Hiyo6,1,1
superkingdom,Arthrobacter sp. AK-YN10,1,1
superkingdom,Arthrobacter crystallopoietes,10,1
superkingdom,Micrococcaceae,60,1
superkingdom,Arthrobacter sp. H41,1,1
superkingdom,Arthrobacter sp. OV608,1,1
superkingdom,Arthrobacter saudimassiliensis,1,1
superkingdom,Arthrobacter,27,1
superkingdom,Arthrobacter sp. Hiyo4,2,1
superkingdom,Arthrobacter sp. H20,1,1
superkingdom,Arthrobacter sp. H14,1,1
superkingdom,Arthrobacter sp. M2012083,4,1
superkingdom,Arthrobacter sp. Leaf69,2,1
superkingdom,Arthrobacter sp. LS16,2,1
superkingdom,Arthrobacter sp. NIO-1057,1,1
superkingdom,Arthrobacter sp. Soil782,1,1
superkingdom,Arthrobacter sp. D2,2,1
superkingdom,Arthrobacter sp. YC-RL1,2,1
superkingdom,Arthrobacter sp. Rue61a,3,1
superkingdom,Arthrobacter sp. RIT-PI-e,1,1
superkingdom,Citricoccus sp. CH26A,11,1
superkingdom,Arthrobacter sp. PAO19,36,1
superkingdom,Arthrobacter sp. Soil736,1,1
superkingdom,Arthrobacter sp. Soil764,1,1
superkingdom,Arthrobacter sp. Soil763,3,1
superkingdom,Arthrobacter sp. TB 23,3,1
superkingdom,Arthrobacter woluwensis,2,1
superkingdom,Arthrobacter sp. UCD-GKA,2,1
superkingdom,Arthrobacter sp. ov118,1,1
superkingdom,Kocuria marina,1,1
superkingdom,Kocuria kristinae,29,1
superkingdom,Kocuria salsicia,2,1
superkingdom,Glutamicibacter arilaitensis,244,1
superkingdom,Enteractinococcus helveticum,3,1
superkingdom,Kocuria flava,2,1
superkingdom,Kocuria polaris,3,1
superkingdom,Haematomicrobium sanguinis,4,1
superkingdom,Kocuria sp. UCD-OTCP,14,1
superkingdom,Kocuria palustris,5,1
superkingdom,Kocuria rhizophila,15,1
superkingdom,Arthrobacter subterraneus,1,1
superkingdom,Paenarthrobacter aurescens,22,1
superkingdom,Micrococcus luteus,30,1
superkingdom,Kocuria varians,1,1
superkingdom,Kocuria sp. ZOR0020,5,1
superkingdom,Paeniglutamicibacter antarcticus,4,1
superkingdom,Kocuria,32,1
superkingdom,Paeniglutamicibacter gangotriensis,6,1
superkingdom,Nesterenkonia alba,4,1
superkingdom,Pseudarthrobacter siccitolerans,1,1
superkingdom,Nesterenkonia sp. F,2,1
superkingdom,Nesterenkonia sp. AN1,1,1
superkingdom,Pseudarthrobacter chlorophenolicus,7,1
superkingdom,Renibacterium salmoninarum,4,1
superkingdom,Nesterenkonia,2,1
superkingdom,Pseudarthrobacter phenanthrenivorans,7,1
superkingdom,Paenarthrobacter nicotinovorans,131322,1
superkingdom,Micrococcus terreus,5,1
superkingdom,Rothia dentocariosa,106,1
superkingdom,Isoptericola variabilis,4,1
superkingdom,Promicromonospora sukumoe,2,1
superkingdom,Ruania albidiflava,2,1
superkingdom,Sinomonas atrocyanea,4,1
superkingdom,Sanguibacter marinus,1,1
superkingdom,Rothia sp. HMSC072E10,1,1
superkingdom,Actinoplanes globisporus,2,1
superkingdom,Sanguibacter keddieii,29,1
superkingdom,Actinoplanes derwentensis,1,1
superkingdom,Yaniella halotolerans,6,1
superkingdom,Rothia sp. ND6WE1A,180,1
superkingdom,Rothia aeria,49,1
superkingdom,Sinomonas humi,1,1
superkingdom,Rothia mucilaginosa,242,1
superkingdom,Promicromonosporaceae,10,1
superkingdom,Actinoplanes friuliensis,2,1
superkingdom,Actinoplanes sp. N902-109,2,1
superkingdom,Xylanimonas cellulosilytica,3,1
superkingdom,Actinoplanes rectilineatus,197,1
superkingdom,Actinoplanes,1,1
superkingdom,Asanoa ishikariensis,15,1
superkingdom,Actinocatenispora sera,1,1
superkingdom,Actinoplanes philippinensis,2,1
superkingdom,Micromonospora chokoriensis,2,1
superkingdom,Micromonospora inositola,2,1
superkingdom,Catelliglobosispora koreensis,1,1
superkingdom,Rothia,118,1
superkingdom,Micromonospora echinaurantiaca,2,1
superkingdom,Salinispora tropica,1,1
superkingdom,Cellulosimicrobium,7,1
superkingdom,Micromonospora sp. HK10,1,1
superkingdom,Micromonospora sp. CNB394,1,1
superkingdom,Micrococcus,12,1
superkingdom,Micromonospora eburnea,1,1
superkingdom,Hamadaea tsunoensis,3,1
superkingdom,Micromonospora saelicesensis,1,1
superkingdom,Nakamurella lactea,1,1
superkingdom,Micromonospora matsumotoense,1,1
superkingdom,Micromonospora rosaria,2,1
superkingdom,Couchioplanes caeruleus,1,1
superkingdom,Salinispora arenicola,2,1
superkingdom,Micromonospora lupini,1,1
superkingdom,Salinispora pacifica,4,1
superkingdom,Aeromicrobium marinum,6,1
superkingdom,uncultured Micromonospora sp.,7,1
superkingdom,Aeromicrobium sp. Leaf289,1,1
superkingdom,Actinopolymorpha alba,1,1
superkingdom,Actinopolymorpha,1,1
superkingdom,Propionibacteriales,1,1
superkingdom,Nakamurella multipartita,5,1
superkingdom,Aeromicrobium sp. Root472D3,4,1
superkingdom,Kribbella catacumbae,6,1
superkingdom,Aeromicrobium massiliense,1,1
superkingdom,Kribbella flavida,1,1
superkingdom,Marmoricola sp. Leaf446,1,1
superkingdom,Friedmanniella luteola,1,1
superkingdom,Marmoricola sp. URHB0036,2,1
superkingdom,Aeromicrobium,2,1
superkingdom,Nocardioides luteus,1,1
superkingdom,Nocardioidaceae,1,1
superkingdom,Nocardioides sp. Iso805N,2,1
superkingdom,Kribbella,1,1
superkingdom,Nocardioides alkalitolerans,1,1
superkingdom,Nocardioides sp. J54,1,1
superkingdom,Acidipropionibacterium jensenii,4,1
superkingdom,Acidipropionibacterium acidipropionici,7,1
superkingdom,Nocardioides sp. JS614,1,1
superkingdom,Aestuariimicrobium kwangyangense,1,1
superkingdom,Nocardioides psychrotolerans,1,1
superkingdom,Nocardioides dokdonensis,2,1
superkingdom,Nocardioides szechwanensis,3,1
superkingdom,Nocardioides insulae,1,1
superkingdom,Nocardioides lianchengensis,2,1
superkingdom,Nocardioides sp. Root190,1,1
superkingdom,Nocardioides sp. Soil797,1,1
superkingdom,Nocardioides sp. CF8,1,1
superkingdom,Propionibacterium acidifaciens,1,1
superkingdom,Acidipropionibacterium,1,1
superkingdom,Propionibacterium cyclohexanicum,4,1
superkingdom,Propionibacterium sp. 5_U_42AFAA,14,1
superkingdom,Propionibacterium sp. CC003-HC2,15,1
superkingdom,Microlunatus phosphovorus,2,1
superkingdom,Nigerium massiliense,1,1
superkingdom,Propionibacteriaceae,5,1
superkingdom,Cutibacterium granulosum,1,1
superkingdom,Propionibacterium freudenreichii,6,1
superkingdom,Microlunatus soli,1,1
superkingdom,Propionibacterium sp. KPL1844,1,1
superkingdom,Propionibacterium sp. KPL1847,28,1
superkingdom,Propionibacterium sp. KPL1852,1,1
superkingdom,Propionibacterium sp. 409-HC1,15,1
superkingdom,Propionibacterium sp. HGH0353,1,1
superkingdom,Propionibacterium sp. 434-HC2,17,1
superkingdom,Propionibacterium sp. KPL2003,12,1
superkingdom,Propionibacterium sp. KPL2008,22,1
superkingdom,Nocardioides,3,1
superkingdom,Cutibacterium acnes,121,1
superkingdom,Propionibacterium sp. KPL1849,40,1
superkingdom,Propionibacterium sp. KPL1854,12,1
superkingdom,Actinoalloteichus spitiensis,9,1
superkingdom,Propionibacterium sp. KPL2005,1,1
superkingdom,Propionibacterium sp. KPL2009,23,1
superkingdom,Pseudonocardiaceae,4,1
superkingdom,Amycolatopsis balhimycina,1,1
superkingdom,Propionibacterium sp. oral taxon 192,1,1
superkingdom,Actinosynnema mirum,3,1
superkingdom,Tessaracoccus lapidicaptus,1,1
superkingdom,Raineyella antarctica,1,1
superkingdom,Amycolatopsis nigrescens,2,1
superkingdom,Pseudopropionibacterium propionicum,3,1
superkingdom,Amycolatopsis decaplanina,1,1
superkingdom,Amycolatopsis alba,1,1
superkingdom,Propionimicrobium,1,1
superkingdom,Actinomycetospora chiangmaiensis,6,1
superkingdom,Kibdelosporangium phytohabitans,2,1
superkingdom,Propionimicrobium lymphophilum,1,1
superkingdom,Amycolatopsis methanolica,1,1
superkingdom,Amycolatopsis sp. ATCC 39116,1,1
superkingdom,Amycolatopsis benzoatilytica,3,1
superkingdom,Kibdelosporangium sp. MJ126-NF4,1,1
superkingdom,Allokutzneria albata,1,1
superkingdom,Amycolatopsis jejuensis,1,1
superkingdom,Amycolatopsis sp. MJM2582,1,1
superkingdom,Amycolatopsis orientalis,2,1
superkingdom,Kutzneria sp. 744,1,1
superkingdom,Lechevalieria aerocolonigenes,1,1
superkingdom,Pseudonocardia ammonioxydans,1,1
superkingdom,Pseudonocardia sp. P2,15,1
superkingdom,Amycolatopsis vancoresmycina,2,1
superkingdom,Prauserella sp. Am3,1,1
superkingdom,Pseudonocardia sp. P1,4,1
superkingdom,Kibdelosporangium aridum,2,1
superkingdom,Pseudonocardia sp. SCN 72-86,2,1
superkingdom,Pseudonocardia sp. HH130630-07,1,1
superkingdom,Pseudonocardia spinosispora,1,1
superkingdom,Saccharomonospora saliphila,1,1
superkingdom,Saccharomonospora azurea,1,1
superkingdom,[Propionibacterium] humerusii,11,1
superkingdom,[Propionibacterium] namnetense,7,1
superkingdom,Saccharopolyspora flava,1,1
superkingdom,Saccharothrix sp. ST-888,1,1
superkingdom,Saccharopolyspora spinosa,1,1
superkingdom,Saccharomonospora xinjiangensis,1,1
superkingdom,Sciscionella marina,1,1
superkingdom,Saccharothrix syringae,1,1
superkingdom,Saccharopolyspora,2,1
superkingdom,Kitasatospora setae,1,1
superkingdom,Saccharothrix sp. NRRL B-16348,1,1
superkingdom,Pseudonocardia,4,1
superkingdom,Kitasatospora azatica,1,1
superkingdom,Kitasatospora cheerisanensis,1,1
superkingdom,Saccharothrix sp. NRRL B-16314,5,1
superkingdom,Sciscionella sp. SE31,1,1
superkingdom,Kitasatospora sp. MY 5-36,1,1
superkingdom,Streptacidiphilus oryzae,2,1
superkingdom,Actinosporangium sp. NRRL B-3428,2,1
superkingdom,Streptacidiphilus jeojiense,1,1
superkingdom,Streptomycetaceae,264,1
superkingdom,Streptacidiphilus albus,1,1
superkingdom,Saccharomonospora,1,1
superkingdom,Streptomyces acidiscabies,3,1
superkingdom,Streptomyces atriruber,1,1
superkingdom,Streptomyces auratus,1,1
superkingdom,Streptomyces alni,8,1
superkingdom,Streptomyces bingchenggensis,2,1
superkingdom,Streptomyces avicenniae,2,1
superkingdom,Streptomyces albus,38,1
superkingdom,Streptomyces aidingensis,2,1
superkingdom,Streptomyces aureocirculatus,1,1
superkingdom,Streptomyces cattleya,1,1
superkingdom,Streptomyces clavuligerus,314,1
superkingdom,Streptomyces canus,2,1
superkingdom,Streptomyces coelicoflavus,15,1
superkingdom,Streptomyces collinus,2,1
superkingdom,Streptomyces davaonensis,1,1
superkingdom,Streptomyces coelicolor,1,1
superkingdom,Streptomyces cellostaticus,2,1
superkingdom,Streptomyces globisporus,1,1
superkingdom,Streptomyces,38,1
superkingdom,Streptomyces chartreusis,2,1
superkingdom,Streptomyces griseochromogenes,1,1
superkingdom,Streptomyces griseus,2,1
superkingdom,Streptomyces exfoliatus,12,1
superkingdom,Streptomyces flavochromogenes,1,1
superkingdom,Streptomyces chattanoogensis,1,1
superkingdom,Streptomyces guanduensis,1,1
superkingdom,Streptomyces griseoflavus,6,1
superkingdom,Streptomyces filamentosus,194,1
superkingdom,Streptomyces kanamyceticus,1,1
superkingdom,Streptomyces incarnatus,2,1
superkingdom,Streptomyces himastatinicus,2,1
superkingdom,Streptomyces iranensis,1,1
superkingdom,Streptomyces laurentii,3,1
superkingdom,Streptomyces humi,1,1
superkingdom,Streptomyces malaysiense,2,1
superkingdom,Streptomyces jeddahensis,1,1
superkingdom,Streptomyces pristinaespiralis,2,1
superkingdom,Streptomyces lydicus,1,1
superkingdom,Streptomyces hygroscopicus,2,1
superkingdom,Streptomyces natalensis,1,1
superkingdom,Streptomyces purpurogeneiscleroticus,2,1
superkingdom,Streptomyces lividans,16,1
superkingdom,Streptomyces puniciscabiei,1,1
superkingdom,Streptomyces reticuli,1,1
superkingdom,Streptomyces lavendulae,1,1
superkingdom,Streptomyces rubellomurinus,2,1
superkingdom,Streptomyces prunicolor,1,1
superkingdom,Streptomyces scabiei,2,1
superkingdom,Streptomyces mobaraensis,2,1
superkingdom,Streptomyces seoulensis,1,1
superkingdom,Streptomyces scabrisporus,1,1
superkingdom,Streptomyces rubidus,1,1
superkingdom,Streptomyces sp. 150FB,1,1
superkingdom,Streptomyces sp. 351MFTsu5.1,1,1
superkingdom,Streptomyces sp. 3213.3,3,1
superkingdom,Streptomyces sp. BoleA5,2,1
superkingdom,Streptomyces sp. 303MFCol5.2,1,1
superkingdom,Streptomyces sp. CNQ-509,1,1
superkingdom,Streptomyces sp. ATexAB-D23,1,1
superkingdom,Streptomyces sp. 142MFCol3.1,22,1
superkingdom,Streptomyces sp. CNY228,1,1
superkingdom,Streptomyces sp. CNT372,1,1
superkingdom,Streptomyces sp. AA4,43,1
superkingdom,Streptomyces sp. DvalAA-43,1,1
superkingdom,Streptomyces sp. F-3,1,1
superkingdom,Streptomyces sp. CNY243,1,1
superkingdom,Streptomyces sp. CNT360,1,1
superkingdom,Streptomyces sp. LaPpAH-202,1,1
superkingdom,Streptomyces sp. LUP47B,1,1
superkingdom,Streptomyces sp. LaPpAH-165,1,1
superkingdom,Streptomyces sp. C,1,1
superkingdom,Streptomyces sp. LaPpAH-95,1,1
superkingdom,Streptomyces sp. FxanaD5,1,1
superkingdom,Streptomyces sp. Mg1,10,1
superkingdom,Streptomyces sp. NRRL S-15,1,1
superkingdom,Streptomyces sp. HCCB10043,1,1
superkingdom,Streptomyces sp. MUSC 93,1,1
superkingdom,Streptomyces sp. NRRL B-24484,1,1
superkingdom,Streptomyces sp. NRRL F-5755,2,1
superkingdom,Streptomyces sp. NRRL F-2747,2,1
superkingdom,Streptomyces sp. NK52,1,1
superkingdom,Streptomyces sp. SBT349,1,1
superkingdom,Streptomyces sp. Ncost-T6T-2b,10,1
superkingdom,Streptomyces sp. RSD-27,4,1
superkingdom,Streptomyces sp. SPMA113,1,1
superkingdom,Streptomyces sp. NRRL S-31,1,1
superkingdom,Streptomyces sp. S4,21,1
superkingdom,Streptomyces sp. SPB074,6,1
superkingdom,Streptomyces sp. SPB78,30,1
superkingdom,Streptomyces vitaminophilus,1,1
superkingdom,Streptomyces thermoautotrophicus,2,1
superkingdom,Streptomyces sp. TAA040,22,1
superkingdom,Streptomyces sp. TOR3209,2,1
superkingdom,Streptomyces sp. ok210,1,1
superkingdom,Allosalinactinospora lopnorensis,1,1
superkingdom,Streptomyces sp. URHA0041,2,1
superkingdom,Streptomyces sp. WM4235,1,1
superkingdom,Streptomyces viridosporus,8,1
superkingdom,Streptomyces turgidiscabies,2,1
superkingdom,Streptomyces yerevanensis,1,1
superkingdom,Streptomyces viridochromogenes,30,1
superkingdom,Nocardiopsis ganjiahuensis,1,1
superkingdom,Streptomyces sviceus,8,1
superkingdom,Streptomyces sp. e14,18,1
superkingdom,Nocardiopsis potens,1,1
superkingdom,Nocardiopsis alkaliphila,1,1
superkingdom,Nocardiopsis salina,1,1
superkingdom,Streptosporangiaceae,1,1
superkingdom,Nocardiopsis valliformis,3,1
superkingdom,Nocardiopsis xinjiangensis,1,1
superkingdom,Nocardiopsis halophila,1,1
superkingdom,Nocardiopsis trehalosi,2,1
superkingdom,Streptomonospora alba,1,1
superkingdom,Thermobifida fusca,1,1
superkingdom,Nocardiopsis prasina,1,1
