root,kingdom,phylum,class,order,family,genus,species,Reads
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,2
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,6
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,2
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Comamonadaceae,g_Variovorax,s_Variovorax sp. PAMC 28711,10
root,k_Bacteria,p_Synergistetes,c_Synergistia,o_Synergistales,f_Synergistaceae,g_Thermovirga,s_Thermovirga lienii,4
root,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Lachnospiraceae,g_Blautia,s_Blautia sp. YL58,3
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Pseudomonadales,f_Pseudomonadaceae,g_Pseudomonas,s_Pseudomonas aeruginosa,4
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Comamonadaceae,g_Ramlibacter,s_Ramlibacter tataouinensis,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Pseudomonadales,f_Pseudomonadaceae,g_Pseudomonas,s_Pseudomonas rhodesiae,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Pseudomonadales,f_Pseudomonadaceae,g_Pseudomonas,s_Pseudomonas mosselii,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Pseudomonadales,f_Pseudomonadaceae,g_Pseudomonas,s_Pseudomonas aeruginosa,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Pseudomonadales,f_Pseudomonadaceae,g_Pseudomonas,s_Pseudomonas koreensis,1
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhizobiales,f_Rhizobiaceae,g_Rhizobium,s_Rhizobium leguminosarum,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Ralstonia,s_Ralstonia solanacearum,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Ralstonia,s_Ralstonia solanacearum,230
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Ralstonia,s_Ralstonia solanacearum,14
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Ralstonia,s_Ralstonia solanacearum,7
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Ralstonia,s_Ralstonia solanacearum,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Ralstonia,s_Ralstonia solanacearum,4
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Ralstonia,s_Ralstonia solanacearum,7
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Ralstonia,s_Ralstonia solanacearum,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Ralstonia,s_Ralstonia solanacearum,18
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Ralstonia,s_Ralstonia solanacearum,1
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhizobiales,f_Hyphomicrobiaceae,g_Rhodomicrobium,s_Rhodomicrobium vannielii,4
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhizobiales,f_Bradyrhizobiaceae,g_Bradyrhizobium,s_Bradyrhizobium sp. CCBAU 101057,2
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhizobiales,f_Bradyrhizobiaceae,g_Bradyrhizobium,s_Bradyrhizobium ottawaense,1
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhizobiales,f_Bradyrhizobiaceae,g_Bradyrhizobium,s_Bradyrhizobium icense,2
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Micrococcales,f_Micrococcaceae,g_Rothia,s_Rothia aeria,5
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_,g_Rubrivivax,s_Rubrivivax gelatinosus,2
root,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Lachnospiraceae,g_Blautia,s_Blautia sp. YL58,98
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Firmicutes,c_Negativicutes,o_Selenomonadales,f_Selenomonadaceae,g_Selenomonas,s_Selenomonas sp. oral taxon 478,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Pseudomonadales,f_Pseudomonadaceae,g_Pseudomonas,s_Pseudomonas fluorescens,2
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Sphingomonadales,f_Sphingomonadaceae,g_Sphingopyxis,s_Sphingopyxis macrogoltabida,1
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhizobiales,f_Bradyrhizobiaceae,g_Rhodopseudomonas,s_Rhodopseudomonas palustris,29
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Sphingomonadales,f_Sphingomonadaceae,g_Sphingomonas,s_Sphingomonas wittichii,2
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Sphingomonadales,f_Sphingomonadaceae,g_Sphingomonas,s_Sphingomonas taxi,8
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Sphingomonadales,f_Sphingomonadaceae,g_Sphingomonas,s_Sphingomonas taxi,1
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_,f_,g_Polymorphum,s_Polymorphum gilvum,1
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Sphingomonadales,f_Sphingomonadaceae,g_Sphingomonas,s_Sphingomonas wittichii,2
root,k_Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Streptococcaceae,g_Streptococcus,s_Streptococcus anginosus,1
root,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Lachnospiraceae,g_Blautia,s_Blautia sp. YL58,13
root,k_Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Streptococcaceae,g_Streptococcus,s_Streptococcus pneumoniae,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Micromonosporales,f_Micromonosporaceae,g_Micromonospora,s_Micromonospora chokoriensis,1
root,k_Viruses,p_,c_,o_,f_Adenoviridae,g_Mastadenovirus,s_Human mastadenovirus C,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Ralstonia,s_Ralstonia solanacearum,1
root,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Lachnospiraceae,g_Blautia,s_Blautia sp. YL58,1
root,k_Bacteria,p_Firmicutes,c_Clostridia,o_Thermoanaerobacterales,f_Thermoanaerobacterales Family III. Incertae Sedis,g_Thermosediminibacter,s_Thermosediminibacter oceani,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,6
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Enterobacter,s_Enterobacter cloacae,2
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Comamonadaceae,g_Variovorax,s_Variovorax paradoxus,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Comamonadaceae,g_Ramlibacter,s_Ramlibacter tataouinensis,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Comamonadaceae,g_Variovorax,s_Variovorax paradoxus,9
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Comamonadaceae,g_Variovorax,s_Variovorax paradoxus,11
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Xanthomonadales,f_Xanthomonadaceae,g_Stenotrophomonas,s_Stenotrophomonas acidaminiphila,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Xanthomonadales,f_Xanthomonadaceae,g_Xanthomonas,s_Xanthomonas populi,5
