taxa,uniref90,uniref50,length
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZGV5,UniRef50_N1ZGV5,714
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZSS3,UniRef50_B2GA95,717
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKI9,UniRef50_Q03EK8,717
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZRT7,UniRef50_E1XQA2,714
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZMK7,UniRef50_P13792,714
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZS20,UniRef50_Q88ZS6,711
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZLQ3,UniRef50_I6STQ4,711
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZU49,UniRef50_N1ZU49,711
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZV06,UniRef50_N1ZV06,711
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZJY6,UniRef50_Q5M1G4,714
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZNL0,UniRef50_G9WF52,714
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKX2,UniRef50_R4K2C2,713
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVP3,UniRef50_Q8FAI6,696
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZUK7,UniRef50_N1ZUK7,681
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A0V1,UniRef50_N2A0V1,681
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPH3,UniRef50_N1ZPH3,681
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZTW5,UniRef50_R6SJH3,684
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZI55,UniRef50_N1ZI55,687
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPM6,UniRef50_N1ZPM6,684
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVM0,UniRef50_Q8DGX5,684
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZMH4,UniRef50_N1ZMH4,681
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZX74,UniRef50_B1N096,675
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZRJ9,UniRef50_Q74JL8,675
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZSJ1,UniRef50_F4FVS6,675
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZYM1,UniRef50_N1ZYM1,675
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZSX8,UniRef50_F8I1K9,681
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZL04,UniRef50_N1ZL04,678
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPS3,UniRef50_D6S3E4,678
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_R6SPZ1,UniRef50_P96121,687
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZV23,UniRef50_R6SC46,693
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZWS2,UniRef50_F8DF60,693
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZRR2,UniRef50_N1ZRR2,690
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZV79,UniRef50_B8DD13,693
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPB2,UniRef50_A5VKP2,696
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A074,UniRef50_O34814,696
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_G2SRR0,UniRef50_Q01VA8,693
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_G2SQI4,UniRef50_A0REF7,690
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZU41,UniRef50_G2KUE5,687
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVL0,UniRef50_N1ZVL0,687
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZQ01,UniRef50_O32168,687
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKT8,UniRef50_Q2FH23,687
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZW47,UniRef50_N1ZW47,690
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZJ63,UniRef50_N1ZJ63,690
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZE83,UniRef50_Q03SV2,687
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZSJ2,UniRef50_I4DZ12,738
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZSJ9,UniRef50_I6U0M8,738
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZGX5,UniRef50_E1TU21,738
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZL54,UniRef50_E0RAH8,738
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVH0,UniRef50_Q5L287,741
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZL65,UniRef50_N1ZL65,741
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZMX7,UniRef50_N1ZMX7,741
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZNQ8,UniRef50_K0N363,738
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZYN4,UniRef50_W6FZR7,735
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_G2SQS2,UniRef50_Q71ZD5,732
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZUR2,UniRef50_F8DLW4,732
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXT1,UniRef50_E6SMQ6,735
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZTB0,UniRef50_N1ZTB0,737
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPZ5,UniRef50_Q1WVC6,735
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZHJ8,UniRef50_G2SRN0,735
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZIN7,UniRef50_N1ZIN7,741
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZYC9,UniRef50_Q038K0,747
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A0R0,UniRef50_N2A0R0,747
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKX3,UniRef50_D8ILI6,747
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZQM9,UniRef50_P0C1G0,747
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZIA4,UniRef50_C7TIR8,747
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZQQ5,UniRef50_D2NPW8,747
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZWB7,UniRef50_C6SPX6,747
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXJ5,UniRef50_F3YBI1,744
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZJZ7,UniRef50_O34900,741
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKH7,UniRef50_N1ZKH7,741
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZSF5,UniRef50_E7FN69,741
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZNQ3,UniRef50_I6SBR2,741
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZQQ8,UniRef50_Q82YY1,744
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZLX6,UniRef50_N1ZLX6,741
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZTA9,UniRef50_N1ZTA9,741
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZUY8,UniRef50_N1ZUY8,732
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPW0,UniRef50_U5SAA0,720
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZRT5,UniRef50_N1ZRT5,720
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXZ8,UniRef50_N1ZXZ8,720
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZRN1,UniRef50_N1ZRN1,720
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_unknown,UniRef50_Q2NIS4,723
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZI00,UniRef50_N1ZI00,723
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXS6,UniRef50_N1ZXS6,723
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKT4,UniRef50_N1ZKT4,720
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZUW5,UniRef50_C1CM97,717
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXQ0,UniRef50_A3CN89,717
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A1I4,UniRef50_O83716,717
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZGS8,UniRef50_G2SQF1,717
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZLM0,UniRef50_B8ZJM7,720
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_R0GC31,UniRef50_R0GC31,720
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZSD3,UniRef50_N1ZSD3,720
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZHF5,UniRef50_R6S9E5,723
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZU99,UniRef50_G2SQT2,729
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZLM7,UniRef50_P0C1G0,729
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZWT5,UniRef50_N1ZWT5,729
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A002,UniRef50_C7THT9,729
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZL22,UniRef50_N1ZL22,729
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZUX7,UniRef50_D8IJ07,729
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKG8,UniRef50_R6TEM4,729
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZQU7,UniRef50_S5NQL7,726
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPS9,UniRef50_N1ZPS9,723
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVX4,UniRef50_Q1WSV3,723
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKB1,UniRef50_Q74JI2,723
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPU9,UniRef50_C7T7I1,726
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKM7,UniRef50_A9GIR5,726
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXJ7,UniRef50_E8WHV5,726
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZQ21,UniRef50_F0VS49,726
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZJ52,UniRef50_C7TGI4,675
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZTB9,UniRef50_N1ZTB9,624
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZG84,UniRef50_N1ZG84,624
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_G2SQX2,UniRef50_Q04G85,624
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZWQ2,UniRef50_G2KUD2,627
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZTL9,UniRef50_R6SI64,627
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZR88,UniRef50_C2EH52,627
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A2J8,UniRef50_P0DH75,627
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVR8,UniRef50_N1ZVR8,624
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZMZ1,UniRef50_A0RC17,621
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZMH0,UniRef50_N1ZTB9,618
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZN58,UniRef50_N1ZN58,618
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZQC8,UniRef50_N1ZQC8,621
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKZ7,UniRef50_N1ZKZ7,624
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZHT1,UniRef50_Q02W25,624
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXI6,UniRef50_B8I2Q1,624
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A2L9,UniRef50_N2A2L9,627
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVP4,UniRef50_G2SN94,636
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZYH1,UniRef50_N1ZTB0,635
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZLY1,UniRef50_C0M7M5,633
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZSC8,UniRef50_N1ZSC8,636
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZIQ3,UniRef50_R6TIN1,639
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZI81,UniRef50_K8EUQ5,636
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZTE1,UniRef50_G4Q4W2,636
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZQU0,UniRef50_Q03287,630
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZTR7,UniRef50_Q8XXC7,630
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVQ0,UniRef50_O31611,630
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZX12,UniRef50_B4U3D2,630
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPM3,UniRef50_N1ZPM3,630
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPY5,UniRef50_Q1WSV7,630
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPR9,UniRef50_N1ZPR9,630
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZSD8,UniRef50_N1ZSD8,630
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPQ0,UniRef50_Q03DG4,615
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKJ1,UniRef50_Q5FKZ1,603
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZU01,UniRef50_G2KVP9,603
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZWZ5,UniRef50_G2SNT7,603
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZMZ4,UniRef50_N1ZMZ4,603
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A099,UniRef50_N2A099,603
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZNT5,UniRef50_Q1WTM0,603
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZY99,UniRef50_W0FDH1,603
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZWU2,UniRef50_N1ZWU2,603
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZX60,UniRef50_K0AAI9,600
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZP29,UniRef50_N1ZP29,600
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZWC4,UniRef50_P52984,600
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A0B0,UniRef50_Q035W7,600
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZJV4,UniRef50_G2SLV4,600
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVH6,UniRef50_N1ZVH6,600
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKD1,UniRef50_N1ZKD1,600
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZM09,UniRef50_Q88V02,606
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZRR1,UniRef50_N1ZRR1,615
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZLY7,UniRef50_R6TGZ0,615
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZRH5,UniRef50_R6SXC8,612
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_F0MV99,UniRef50_E4ZA28,615
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZW60,UniRef50_N1ZW60,615
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_UPI000249294C,UniRef50_Q99YM5,615
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZYH7,UniRef50_N1ZN58,615
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZX32,UniRef50_G2SM30,612
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZJN7,UniRef50_I6S047,606
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZTR0,UniRef50_W5ZFT8,606
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A0M9,UniRef50_N2A0M9,606
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZK31,UniRef50_N1ZN58,606
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A0B6,UniRef50_N2A0B6,612
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_G2SQ53,UniRef50_A8ETK5,609
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_R0GGF6,UniRef50_Q03AW8,609
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZS67,UniRef50_N1ZS67,663
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKZ2,UniRef50_D8ILK2,663
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A341,UniRef50_G2SPG0,663
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZLS3,UniRef50_R6SQ21,663
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZS32,UniRef50_G8PBC3,666
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZI11,UniRef50_C2T318,666
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_R0GH10,UniRef50_K0NA48,666
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZUI8,UniRef50_N1ZUI8,663
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZU37,UniRef50_N1ZU37,660
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_G2SQX8,UniRef50_Q04G79,657
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZU66,UniRef50_D8IMS7,657
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A0B4,UniRef50_N2A0B4,660
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZP80,UniRef50_N1ZP80,660
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_G2SR71,UniRef50_C0ME26,660
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVR7,UniRef50_Q1WRT9,660
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZW96,UniRef50_N1ZW96,666
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZSL6,UniRef50_Q74L45,672
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZJ26,UniRef50_A7T0Z6,671
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZG64,UniRef50_N1ZG64,669
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZZN7,UniRef50_R6STT2,672
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZRY7,UniRef50_P96689,672
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_R0FZY6,UniRef50_N2A0M5,672
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVN8,UniRef50_G2SME4,672
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZYK1,UniRef50_G2SP12,669
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZS65,UniRef50_R5HIY2,669
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZJ38,UniRef50_N1ZJ38,669
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZIH9,UniRef50_G2SR30,666
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXY7,UniRef50_N1ZXY7,669
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZS62,UniRef50_G2SME4,669
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZI86,UniRef50_R5HIY2,669
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZT54,UniRef50_G2SQA0,669
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZUK2,UniRef50_N1ZUK2,657
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPL0,UniRef50_Q88WT5,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPK6,UniRef50_G2KVM9,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZRI1,UniRef50_N1ZRI1,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZR78,UniRef50_D8IMI5,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZRB2,UniRef50_K8ECS7,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZLW8,UniRef50_C7M5H1,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVG5,UniRef50_R4Q1I2,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZGJ9,UniRef50_N1ZGJ9,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVX0,UniRef50_N1ZVX0,639
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZZB4,UniRef50_K8FCS2,639
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXK3,UniRef50_N1ZXK3,639
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXT9,UniRef50_Q5LZD7,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZKK8,UniRef50_Q8DN97,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZHI4,UniRef50_N1ZHI4,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZUQ8,UniRef50_C9AC71,642
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZTQ6,UniRef50_N1ZTQ6,648
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZVW7,UniRef50_G4P1D7,648
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZH63,UniRef50_F8DNB3,648
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXF2,UniRef50_A5GTF0,651
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZUZ2,UniRef50_S5V8B6,654
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZHH0,UniRef50_F5ZIR2,654
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZZ93,UniRef50_G2KUE1,654
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZTP4,UniRef50_N1ZTP4,648
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZV02,UniRef50_F3RDV1,648
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZWC0,UniRef50_Q88WZ9,645
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZV56,UniRef50_M5AYP7,645
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZR70,UniRef50_B9E4U5,648
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXT5,UniRef50_N1ZXT5,648
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZX70,UniRef50_C1KVE4,648
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZL31,UniRef50_P27547,441
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZMS3,UniRef50_N1ZMS3,249
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZQR7,UniRef50_N1ZQR7,249
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_R0ENJ3,UniRef50_A0A023CX67,249
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPN4,UniRef50_Q049L5,249
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_F5VF65,UniRef50_Q1BGZ5,249
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXG9,UniRef50_Q1WU94,249
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZS04,UniRef50_Q1WVM4,249
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZV55,UniRef50_Q1WSU6,249
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPY3,UniRef50_N1ZPY3,243
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N2A3E7,UniRef50_N2A3E7,243
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZLZ7,UniRef50_N1ZLZ7,243
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZRM9,UniRef50_N1ZRM9,243
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZPQ3,UniRef50_N1ZPQ3,249
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZZG1,UniRef50_N1ZZG1,246
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZLZ2,UniRef50_N1ZLZ2,246
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_E8Q9G3,UniRef50_E8Q9G3,252
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZYF3,UniRef50_N1ZYF3,255
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZZA1,UniRef50_U5SBB9,255
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZN01,UniRef50_P96594,255
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_UPI0004685ECC,UniRef50_Q88VD4,255
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZNL9,UniRef50_R7KSR0,258
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZZJ8,UniRef50_R0GFA1,257
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZQM3,UniRef50_N1ZQM3,255
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_R0ELY9,UniRef50_G2KVQ4,252
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZYS8,UniRef50_N1ZYS8,252
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZV34,UniRef50_N1ZV34,252
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZXK0,UniRef50_N1ZXK0,252
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZIT7,UniRef50_N1ZIT7,255
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZJM7,UniRef50_N1ZJM7,252
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZS37,UniRef50_N1ZS37,252
g__Lactobacillus.s__Lactobacillus_murinus,UniRef90_N1ZSA5,UniRef50_Q5FJI8,243
