GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|411116154|ref|NZ_JH556657.1|:196093-197025|35830|g__Acetivibrio.s__Acetivibrio_cellulolyticus|UniRef90_K4L592|UniRef50_H6LFX7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,933,1,0.0.0.0,1.0718113612004287
gi|134302804|ref|NZ_AAVM02000012.1|:42372-42833|47678|g__Bacteroides.s__Bacteroides_caccae|UniRef90_A5ZLI4|UniRef50_A5ZLI4,root;k_Bacteria,462,10,0.0.0.0,21.645021645021643
gi|134302804|ref|NZ_AAVM02000012.1|:42372-42833|47678|g__Bacteroides.s__Bacteroides_caccae|UniRef90_A5ZLI4|UniRef50_A5ZLI4,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,462,3,0.0.0.0,6.4935064935064934
gi|134302804|ref|NZ_AAVM02000012.1|:42372-42833|47678|g__Bacteroides.s__Bacteroides_caccae|UniRef90_A5ZLI4|UniRef50_A5ZLI4,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,462,2,0.0.0.0,4.329004329004329
gi|134302804|ref|NZ_AAVM02000012.1|:42372-42833|47678|g__Bacteroides.s__Bacteroides_caccae|UniRef90_A5ZLI4|UniRef50_A5ZLI4,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium sp. AD151,462,1,0.0.0.0,2.1645021645021645
gi|423220136|ref|NZ_JH724080.1|:274883-276706|47678|g__Bacteroides.s__Bacteroides_caccae|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1824,114,0.0.0.0,62.5
gi|423220136|ref|NZ_JH724080.1|:274883-276706|47678|g__Bacteroides.s__Bacteroides_caccae|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1824,4,0.0.0.0,2.1929824561403506
gi|423216731|ref|NZ_JH724079.1|:c1126387-1123691|47678|g__Bacteroides.s__Bacteroides_caccae|UniRef90_unknown|UniRef50_A6L0N6,root,2697,2,0.0.0.0,0.7415647015202076
gi|423216731|ref|NZ_JH724079.1|:c1126387-1123691|47678|g__Bacteroides.s__Bacteroides_caccae|UniRef90_unknown|UniRef50_A6L0N6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,2697,1,0.0.0.0,0.3707823507601038
gi|423216731|ref|NZ_JH724079.1|:c150151-148931|47678|g__Bacteroides.s__Bacteroides_caccae|UniRef90_R5RI75|UniRef50_I1YR97,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1221,3,2.4.99.17,2.457002457002457
gi|224485637|ref|NZ_EQ973491.1|:c335853-335308|246787|g__Bacteroides.s__Bacteroides_cellulosilyticus|UniRef90_E2NFJ8|UniRef50_E2NFJ8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,546,1,0.0.0.0,1.8315018315018314
gi|329958303|ref|NZ_GL882581.1|:c91424-90198|626929|g__Bacteroides.s__Bacteroides_clarus|UniRef90_K5ZL58|UniRef50_G8UI78,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,1227,1,0.0.0.0,0.8149959250203749
gi|223954443|ref|NZ_DS981439.1|:72579-73097|310298|g__Bacteroides.s__Bacteroides_coprocola|UniRef90_E1WRZ8|UniRef50_R5ND35,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,519,1,0.0.0.0,1.9267822736030829
gi|223954455|ref|NZ_DS981451.1|:c548-153|310298|g__Bacteroides.s__Bacteroides_coprocola|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria,396,10,0.0.0.0,25.252525252525253
gi|223954465|ref|NZ_DS981461.1|:c52428-52180|310298|g__Bacteroides.s__Bacteroides_coprocola|UniRef90_B3JM53|UniRef50_B3JM53,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Ornithobacterium;s_Ornithobacterium rhinotracheale,249,21,0.0.0.0,84.33734939759036
gi|223954485|ref|NZ_DS981481.1|:14723-14974|310298|g__Bacteroides.s__Bacteroides_coprocola|UniRef90_B3JGR4|UniRef50_B3JGR4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus,252,1,0.0.0.0,3.9682539682539684
gi|223954485|ref|NZ_DS981481.1|:14723-14974|310298|g__Bacteroides.s__Bacteroides_coprocola|UniRef90_B3JGR4|UniRef50_B3JGR4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,252,2,0.0.0.0,7.936507936507937
gi|223954485|ref|NZ_DS981481.1|:14723-14974|310298|g__Bacteroides.s__Bacteroides_coprocola|UniRef90_B3JGR4|UniRef50_B3JGR4,root,252,1,0.0.0.0,3.9682539682539684
gi|223954461|ref|NZ_DS981457.1|:69236-71749|310298|g__Bacteroides.s__Bacteroides_coprocola|UniRef90_unknown|UniRef50_A6L0N6,root,2514,2,0.0.0.0,0.7955449482895784
gi|223954461|ref|NZ_DS981457.1|:69236-71749|310298|g__Bacteroides.s__Bacteroides_coprocola|UniRef90_unknown|UniRef50_A6L0N6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,2514,2,0.0.0.0,0.7955449482895784
gi|223954443|ref|NZ_DS981439.1|:67868-68737|310298|g__Bacteroides.s__Bacteroides_coprocola|UniRef90_Q64WJ6|UniRef50_Q64WJ6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,870,23,0.0.0.0,26.436781609195403
gi|423247225|ref|NZ_JH724139.1|:54511-56598|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown,root,2088,2,5.99.1.2,0.9578544061302682
gi|423227774|ref|NZ_JH724110.1|:1026210-1027232|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_B0NPV7|UniRef50_Q89YI4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,1023,1,0.0.0.0,0.9775171065493647
gi|423247421|ref|NZ_JH724140.1|:c83684-82455|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_D6D2V9|UniRef50_G8UI78,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1230,1,0.0.0.0,0.8130081300813008
gi|423227774|ref|NZ_JH724110.1|:1065822-1067852|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R5ALN9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,2031,1,0.0.0.0,0.49236829148202854
gi|423244793|ref|NZ_JH724134.1|:782287-782499|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9FHV8|UniRef50_R6C381,root,213,2,0.0.0.0,9.389671361502348
gi|423244793|ref|NZ_JH724134.1|:782287-782499|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9FHV8|UniRef50_R6C381,root;k_Bacteria,213,6,0.0.0.0,28.169014084507044
gi|423244793|ref|NZ_JH724134.1|:782287-782499|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9FHV8|UniRef50_R6C381,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,213,2,0.0.0.0,9.389671361502348
gi|423227774|ref|NZ_JH724110.1|:586270-586539|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9FAW1|UniRef50_I9FAW1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae;g_Petrimonas;s_Petrimonas mucosa,270,9,0.0.0.0,33.33333333333333
gi|223956332|ref|NZ_DS995534.1|:c34322-34146|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_B7B9V1|UniRef50_B7B9V1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,177,1,0.0.0.0,5.649717514124294
gi|423227774|ref|NZ_JH724110.1|:1003333-1003800|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9F908|UniRef50_I9F908,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,468,31,0.0.0.0,66.23931623931624
gi|423227774|ref|NZ_JH724110.1|:1003333-1003800|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9F908|UniRef50_I9F908,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides goldsteinii,468,3,0.0.0.0,6.41025641025641
gi|423227774|ref|NZ_JH724110.1|:1003333-1003800|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9F908|UniRef50_I9F908,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,468,1,0.0.0.0,2.1367521367521367
gi|423227774|ref|NZ_JH724110.1|:1003333-1003800|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9F908|UniRef50_I9F908,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,468,1,0.0.0.0,2.1367521367521367
gi|423227774|ref|NZ_JH724110.1|:1003333-1003800|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9F908|UniRef50_I9F908,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,468,1,0.0.0.0,2.1367521367521367
gi|345651599|ref|NZ_JH114320.1|:594785-595141|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_E1KN15|UniRef50_G8UJ61,root;k_Bacteria;p_Bacteroidetes,357,1,0.0.0.0,2.801120448179272
gi|423227774|ref|NZ_JH724110.1|:c994577-994155|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_E1WRZ1|UniRef50_E1WW40,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,423,2,0.0.0.0,4.7281323877068555
gi|423247421|ref|NZ_JH724140.1|:c60459-58543|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown,root,1917,1,0.0.0.0,0.5216484089723527
gi|345651599|ref|NZ_JH114320.1|:627859-629682|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1824,1,0.0.0.0,0.5482456140350876
gi|345651599|ref|NZ_JH114320.1|:627859-629682|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1824,1,0.0.0.0,0.5482456140350876
gi|423242028|ref|NZ_JH724159.1|:c159303-157957|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A0A016KEP6|UniRef50_F5XA48,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,1347,1,0.0.0.0,0.7423904974016333
gi|423242028|ref|NZ_JH724159.1|:c161272-160268|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_F0R8Z3|UniRef50_T2N9I9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,1005,2,0.0.0.0,1.9900497512437814
gi|482849899|ref|NZ_AKBX01000004.1|:c584695-584375|28111|g__Bacteroides.s__Bacteroides_eggerthii|UniRef90_D4VJF7|UniRef50_Q64WN0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,321,3,0.0.0.0,9.345794392523365
gi|319430447|ref|NZ_GL622541.1|:41011-42246|28111|g__Bacteroides.s__Bacteroides_eggerthii|UniRef90_Q650C5|UniRef50_A6L6L6,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Ornithobacterium;s_Ornithobacterium rhinotracheale,1236,1,0.0.0.0,0.8090614886731392
gi|482849899|ref|NZ_AKBX01000004.1|:c593135-590622|28111|g__Bacteroides.s__Bacteroides_eggerthii|UniRef90_unknown|UniRef50_A6L0N6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,2514,4,0.0.0.0,1.591089896579157
gi|482849899|ref|NZ_AKBX01000004.1|:c593135-590622|28111|g__Bacteroides.s__Bacteroides_eggerthii|UniRef90_unknown|UniRef50_A6L0N6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,2514,1,0.0.0.0,0.3977724741447892
gi|378760300|ref|NZ_AGDG01000022.1|:88469-89410|674529|g__Bacteroides.s__Bacteroides_faecis|UniRef90_UPI00046F0A02|UniRef50_B3EES6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,942,11,0.0.0.0,11.67728237791932
gi|378760300|ref|NZ_AGDG01000022.1|:c99205-98264|674529|g__Bacteroides.s__Bacteroides_faecis|UniRef90_D4X109|UniRef50_D6D2H7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,942,1,0.0.0.0,1.0615711252653928
gi|242353488|ref|NZ_GG688334.1|:46734-47306|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_D6D3P4|UniRef50_F0R3A4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,573,1,0.0.0.0,1.7452006980802794
gi|242353479|ref|NZ_GG688325.1|:18366-18896|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_unknown|UniRef50_E1WRX1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,531,1,0.0.0.0,1.8832391713747645
gi|242353479|ref|NZ_GG688325.1|:c28662-28540|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_A0A016EQF0|UniRef50_A0A016EQF0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,123,38,0.0.0.0,308.9430894308943
gi|242353479|ref|NZ_GG688325.1|:c28662-28540|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_A0A016EQF0|UniRef50_A0A016EQF0,root,123,1,0.0.0.0,8.130081300813009
gi|242353479|ref|NZ_GG688325.1|:14613-14777|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_C9KY26|UniRef50_C9KY26,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Barnesiellaceae;g_Barnesiella;s_Barnesiella viscericola,165,24,0.0.0.0,145.45454545454544
gi|242353479|ref|NZ_GG688325.1|:14613-14777|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_C9KY26|UniRef50_C9KY26,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,165,2,0.0.0.0,12.121212121212121
gi|242353479|ref|NZ_GG688325.1|:c41488-41210|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_C9KY62|UniRef50_C9KY62,root;k_Bacteria,279,10,0.0.0.0,35.842293906810035
gi|242353474|ref|NZ_GG688320.1|:121923-122300|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_unknown|UniRef50_E1WQV8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,378,28,0.0.0.0,74.07407407407408
gi|242353479|ref|NZ_GG688325.1|:c22772-21459|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_G5SSJ0|UniRef50_Q5LEH8,root,1314,1,0.0.0.0,0.76103500761035
gi|242353479|ref|NZ_GG688325.1|:c27861-25348|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_unknown|UniRef50_A6L0N6,root,2514,1,0.0.0.0,0.3977724741447892
gi|242353479|ref|NZ_GG688325.1|:c27861-25348|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_unknown|UniRef50_A6L0N6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,2514,1,0.0.0.0,0.3977724741447892
gi|242353479|ref|NZ_GG688325.1|:38476-40563|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_unknown|UniRef50_R0JBL1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,2088,1,5.99.1.2,0.4789272030651341
gi|329965733|ref|NZ_GL882604.1|:52625-54712|626930|g__Bacteroides.s__Bacteroides_fluxus|UniRef90_unknown|UniRef50_unknown,root,2088,1,5.99.1.2,0.4789272030651341
gi|423247974|ref|NZ_JH724173.1|:c1623573-1623121|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_Q64WM9|UniRef50_R6DNZ4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,453,1,0.0.0.0,2.2075055187637966
gi|423247974|ref|NZ_JH724173.1|:c1623573-1623121|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_Q64WM9|UniRef50_R6DNZ4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,453,4,0.0.0.0,8.830022075055187
gi|423253853|ref|NZ_JH724182.1|:c1273637-1272402|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_Q650C5|UniRef50_A6L6L6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1236,1,0.0.0.0,0.8090614886731392
gi|423263310|ref|NZ_JH724215.1|:c217254-216586|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_I9H5M8|UniRef50_A7V718,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,669,40,0.0.0.0,59.79073243647235
gi|423256027|ref|NZ_JH724184.1|:423409-424251|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_Q64WJ6|UniRef50_Q64WJ6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,843,1,0.0.0.0,1.1862396204033214
gi|482849967|ref|NZ_AKBY01000005.1|:c433097-432798|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_Q650C8|UniRef50_Q650C8,root,300,1,0.0.0.0,3.3333333333333335
gi|375356399|ref|NC_016776.1|:2456162-2457985|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1824,1,0.0.0.0,0.5482456140350876
gi|375356399|ref|NC_016776.1|:1627082-1627381|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_E1WRZ0|UniRef50_E1WRZ0,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,300,4,0.0.0.0,13.333333333333334
gi|423276324|ref|NZ_JH724199.1|:c219938-219696|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_I9JSL3|UniRef50_I9JSL3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella intermedia,243,2,0.0.0.0,8.23045267489712
gi|423276324|ref|NZ_JH724199.1|:c219938-219696|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_I9JSL3|UniRef50_I9JSL3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes,243,1,0.0.0.0,4.11522633744856
gi|224485487|ref|NZ_EQ973222.1|:19422-19646|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_C3R2Z8|UniRef50_E4VR96,root,225,1,0.0.0.0,4.444444444444445
gi|375356399|ref|NC_016776.1|:1627599-1628021|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_E1WRZ1|UniRef50_E1WW40,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,423,2,0.0.0.0,4.7281323877068555
gi|423284502|ref|NZ_JH815493.1|:484283-485854|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_Q650D2|UniRef50_I3YIX4,root;k_Bacteria;p_Bacteroidetes,1572,7,0.0.0.0,4.452926208651399
gi|423284502|ref|NZ_JH815493.1|:484283-485854|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_Q650D2|UniRef50_I3YIX4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella forsythia,1572,1,0.0.0.0,0.6361323155216285
gi|60679597|ref|NC_003228.3|:3868701-3870017|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_Q5LA97|UniRef50_Q5LA97,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1317,13,0.0.0.0,9.870918754745635
gi|53711291|ref|NC_006347.1|:c590795-588954|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_Q64Z14|UniRef50_Q64Z14,root;k_Bacteria,1842,13,0.0.0.0,7.057546145494028
gi|53711291|ref|NC_006347.1|:c1626600-1625449|817|g__Bacteroides.s__Bacteroides_fragilis|UniRef90_Q64WI5|UniRef50_Q64WI5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1152,1,0.0.0.0,0.8680555555555556
gi|484001621|ref|NZ_KB894142.1|:43528-45099|376806|g__Bacteroides.s__Bacteroides_gallinarum|UniRef90_Q650D2|UniRef50_I3YIX4,root,1572,1,0.0.0.0,0.6361323155216285
gi|172085036|ref|NZ_ABJL02000008.1|:2009819-2009962|329854|g__Bacteroides.s__Bacteroides_intestinalis|UniRef90_B3CC82|UniRef50_B3CC82,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,144,1,0.0.0.0,6.944444444444445
gi|172085035|ref|NZ_ABJL02000007.1|:c647381-646116|329854|g__Bacteroides.s__Bacteroides_intestinalis|UniRef90_unknown|UniRef50_B2RLH8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1266,1,0.0.0.0,0.7898894154818326
gi|512436214|ref|NZ_KE159502.1|:c9416-8205|204516|g__Bacteroides.s__Bacteroides_massiliensis|UniRef90_I9EMK9|UniRef50_D6D398,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,1212,1,0.0.0.0,0.8250825082508251
gi|492741167|ref|NZ_KB905473.1|:c639719-638493|204516|g__Bacteroides.s__Bacteroides_massiliensis|UniRef90_K5ZL58|UniRef50_G8UI78,root,1227,3,0.0.0.0,2.4449877750611244
gi|512436209|ref|NZ_KE159497.1|:c43795-43619|204516|g__Bacteroides.s__Bacteroides_massiliensis|UniRef90_A6L2C6|UniRef50_Q5L8Q8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,177,2,0.0.0.0,11.299435028248588
gi|512436219|ref|NZ_KE159507.1|:27777-28403|204516|g__Bacteroides.s__Bacteroides_massiliensis|UniRef90_Q64WM1|UniRef50_F4KNM3,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,627,1,0.0.0.0,1.594896331738437
gi|512436205|ref|NZ_KE159493.1|:c260776-260432|204516|g__Bacteroides.s__Bacteroides_massiliensis|UniRef90_B7BED2|UniRef50_R5CAP9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,345,2,0.0.0.0,5.797101449275363
gi|512436219|ref|NZ_KE159507.1|:24263-24559|204516|g__Bacteroides.s__Bacteroides_massiliensis|UniRef90_E1WRY6|UniRef50_R5B2T0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,297,2,0.0.0.0,6.734006734006734
gi|512436219|ref|NZ_KE159507.1|:c35172-34960|204516|g__Bacteroides.s__Bacteroides_massiliensis|UniRef90_unknown|UniRef50_B3JMQ9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,213,12,0.0.0.0,56.33802816901409
gi|512436209|ref|NZ_KE159497.1|:4814-5308|204516|g__Bacteroides.s__Bacteroides_massiliensis|UniRef90_Q64WM1|UniRef50_F4KNM3,root,495,1,0.0.0.0,2.0202020202020203
gi|512436209|ref|NZ_KE159497.1|:4814-5308|204516|g__Bacteroides.s__Bacteroides_massiliensis|UniRef90_Q64WM1|UniRef50_F4KNM3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,495,4,0.0.0.0,8.080808080808081
