taxa,uniref90,uniref50,length
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZB02,UniRef50_R6DTW3,309
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZP04,UniRef50_K5ZP04,294
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZGJ0,UniRef50_R5DNM7,474
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A2M5,UniRef50_R6YW78,474
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6HYD5,UniRef50_R6HYD5,294
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEI9,UniRef50_R7JL92,294
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHG3,UniRef50_K5YB47,294
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDS3,UniRef50_F4L0B9,669
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z779,UniRef50_R7J5E5,294
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6Y9M8,UniRef50_Q7MX09,669
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZND5,UniRef50_A6LI23,309
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YTT8,UniRef50_K5YTT8,498
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YHI1,UniRef50_D1XXC8,501
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVW7,UniRef50_A6LHI0,879
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A017N755,UniRef50_A6L255,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEI2,UniRef50_B9K895,258
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YLW8,UniRef50_K5YLW8,636
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YJ58,UniRef50_K5YJ58,1125
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_O31716,1710
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A904,UniRef50_A6LBN3,639
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A811,UniRef50_R5ADM0,255
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZGX2,UniRef50_A6LHY2,264
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZU96,UniRef50_K5ZU96,264
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZEE2,UniRef50_K5ZEE2,264
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZGU6,UniRef50_R5DC63,327
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A106,UniRef50_D1YYM8,327
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZU87,UniRef50_K5ZU87,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ACN0,UniRef50_R5V0Y6,258
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZ67,UniRef50_R5DRE4,639
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YXV8,UniRef50_T2NAU7,696
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WZC4,UniRef50_Q5LI12,639
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZWZ8,UniRef50_K5ZWZ8,1713
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLQ3,UniRef50_I4AKB7,246
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEJ0,UniRef50_B3EUM2,630
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y7T6,UniRef50_K5Y7T6,246
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YR91,UniRef50_K5YR91,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5W9,UniRef50_R6CY54,1554
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AAY4,UniRef50_K6AAY4,246
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AH91,UniRef50_P58761,447
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DHZ7,UniRef50_E6ST97,246
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AP02,UniRef50_K6AP02,447
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEH2,UniRef50_B3EUK4,447
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y0Z8,UniRef50_K5Y0Z8,882
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DS60,UniRef50_Q5L8L7,1230
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUS5,UniRef50_K5ZUS5,252
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6X604,UniRef50_I1YUV6,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LE84,UniRef50_Q1IHH1,699
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZMS2,UniRef50_R6IKT2,810
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A4M7,UniRef50_R5MRC1,1305
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_C3Q890,UniRef50_D6D3A0,1047
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ARM6,UniRef50_F4C9S1,1557
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AG74,UniRef50_E6MRS5,1722
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZGT0,UniRef50_R5IBD0,327
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y167,UniRef50_K5Y167,1071
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YZI2,UniRef50_K5ZLV6,273
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WS16,UniRef50_R5W7I7,273
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ATY9,UniRef50_W8EZ00,321
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKZ4,UniRef50_R7J522,321
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y2K1,UniRef50_A6LHR2,324
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z676,UniRef50_R6C5B4,825
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUW6,UniRef50_R5DQ64,273
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_Q5LG56,648
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUW1,UniRef50_R7J620,690
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUN6,UniRef50_R6JD00,321
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUR6,UniRef50_F0SF77,321
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z9U9,UniRef50_L0JGN1,489
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUV4,UniRef50_K5ZUV4,456
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHE6,UniRef50_K5ZTF8,276
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YMK0,UniRef50_R6IW43,276
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7JNB8,UniRef50_Q250M1,321
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WUS3,UniRef50_R5S652,276
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZPU7,UniRef50_K5ZPU7,276
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y7N3,UniRef50_Q89Z24,651
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZB31,UniRef50_R6WY30,270
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y5T9,UniRef50_K5Y5T9,642
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z061,UniRef50_K5Z061,267
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKY0,UniRef50_R5MH79,327
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZVQ3,UniRef50_K5ZVQ3,327
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_Q7MUY3,492
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBJ2,UniRef50_K5ZBJ2,876
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZS37,UniRef50_K5ZS37,453
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L260,UniRef50_Q89YI0,1290
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DMA4,UniRef50_E1WT29,693
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRG7,UniRef50_K5ZRG7,327
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVU5,UniRef50_R5DD64,645
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YSF2,UniRef50_K5YSF2,270
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q5L8B3,UniRef50_B8J864,270
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DDG8,UniRef50_Q11U60,270
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YK56,UniRef50_R7JI74,1581
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEH8,UniRef50_Q8RIG9,270
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A657,UniRef50_R7JD40,270
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZV13,UniRef50_G8UMW4,1068
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DF72,UniRef50_R7JM84,327
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y2H5,UniRef50_K5Y2H5,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LE82,UniRef50_Q2JFI6,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YK84,UniRef50_K5YK84,942
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y8H1,UniRef50_K5Y8H1,972
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZSQ9,UniRef50_K5ZSQ9,123
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YU06,UniRef50_K5YU06,1197
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZCI0,UniRef50_K5ZCI0,108
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTN9,UniRef50_K5ZTN9,972
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZB2,UniRef50_K5ZZB2,126
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZU80,UniRef50_R6IZ14,420
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LD69,UniRef50_A6LD69,570
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z826,UniRef50_R7J5R5,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHB0,UniRef50_R6HSV4,1866
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z303,UniRef50_A6L717,1461
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AP15,UniRef50_N2AP15,567
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B923,UniRef50_R9H9S9,108
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZL69,UniRef50_A6LCQ6,933
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_W6NV80,UniRef50_W6NV80,147
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1Q2,UniRef50_K6A1Q2,591
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A9G6,UniRef50_A6LBH5,1458
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y7W4,UniRef50_K5Y7W4,108
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y0V8,UniRef50_R6IKB7,957
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUI7,UniRef50_K5ZUI7,108
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZWG3,UniRef50_R6Y930,1002
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEH6,UniRef50_A6KYI0,552
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6IS50,UniRef50_J4KMB6,957
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZIQ1,UniRef50_R7DS79,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZT97,UniRef50_K5ZT97,579
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z3K2,UniRef50_Q8K967,177
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A691,UniRef50_K6A691,561
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRI7,UniRef50_R6IQ44,549
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1P9,UniRef50_K6A1P9,564
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q59199,UniRef50_P22513,1002
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L268,UniRef50_R6HME8,177
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z5V4,UniRef50_H3SAR8,549
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A8R8,UniRef50_R6X6Q7,570
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AQ70,UniRef50_R6JJA3,744
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZEM2,UniRef50_R5DMW0,585
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A792,UniRef50_K6A792,375
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AQ67,UniRef50_K5ZRP9,990
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZ09,UniRef50_C6Y1P9,1386
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y689,UniRef50_A6LB10,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A8R2,UniRef50_R6XZH9,396
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y2I0,UniRef50_R6WUA9,396
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZD8,UniRef50_K5ZZD8,105
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5H4,UniRef50_R6KFV3,420
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZQ24,UniRef50_K5ZQ24,972
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZH46,UniRef50_K5ZH46,174
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DR75,UniRef50_R5SQV2,1203
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A993,UniRef50_K6A993,594
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHZ7,UniRef50_K5ZHZ7,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLE3,UniRef50_R5DKJ4,741
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0M6,UniRef50_R7JFG4,420
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEH7,UniRef50_C5CGI8,396
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YUG7,UniRef50_R6FAN6,1179
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YB52,UniRef50_K5YB52,1191
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZPK0,UniRef50_K5ZPK0,954
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z5T2,UniRef50_K5ZWI1,747
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AGE6,UniRef50_K6AGE6,738
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6XDC4,UniRef50_C1F934,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHR1,UniRef50_R6E3E8,738
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z7U0,UniRef50_K5Z7U0,162
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUR8,UniRef50_K9EJ02,393
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AWK4,UniRef50_K6AWK4,114
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVL2,UniRef50_F4KMA5,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AMN3,UniRef50_R5UGF8,747
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5C4,UniRef50_K6A5C4,162
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YC01,UniRef50_K5YC01,414
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDX2,UniRef50_R6DAN6,159
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z1Z5,UniRef50_K5Z1Z5,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z5P8,UniRef50_K5Z5P8,156
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6Y9C8,UniRef50_E4T1P9,567
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHK6,UniRef50_K5ZHK6,120
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q5LI34,UniRef50_Q5LI34,153
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ABR5,UniRef50_K6ABR5,588
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6K4,UniRef50_K6A6K4,120
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F3ZPZ7,UniRef50_A9FGD2,117
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YMJ1,UniRef50_K1GDW4,393
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YZA0,UniRef50_R6IX29,159
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVP9,UniRef50_R5PEA7,1908
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZ42,UniRef50_C3QSY3,978
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZ32,UniRef50_K5ZZ32,117
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z666,UniRef50_K5Z666,168
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ADF7,UniRef50_K6ADF7,4059
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZ46,UniRef50_P39368,555
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZE99,UniRef50_R5IRJ4,393
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYB1,UniRef50_R5DG57,408
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YLM7,UniRef50_R5FML9,3441
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUU8,UniRef50_A0M367,591
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVD4,UniRef50_R6X5B7,111
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_I9EC60,UniRef50_D6D399,957
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A110,UniRef50_K6A110,123
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DBD4,UniRef50_R5DBD4,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUT6,UniRef50_P14073,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZEQ6,UniRef50_K5ZEQ6,147
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZEE8,UniRef50_K5ZEE8,111
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUR7,UniRef50_K5ZUR7,393
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YTX9,UniRef50_K5YTX9,384
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZD03,UniRef50_Q891I6,567
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DAL2,UniRef50_R6X820,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTD5,UniRef50_R7JEE9,393
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z465,UniRef50_K5Z465,114
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6X5K9,UniRef50_E4TQQ9,738
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEG5,UniRef50_A6LEG5,993
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A428,UniRef50_K6A428,555
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BC79,UniRef50_N2BC79,4050
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBE3,UniRef50_K5ZBE3,975
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRL1,UniRef50_C7PGT7,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A973,UniRef50_K6A973,165
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A2Q9,UniRef50_W2CLD5,1437
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DP22,UniRef50_F3ZUA2,597
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZU52,UniRef50_R6IQI1,132
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1I0,UniRef50_R7J7T4,546
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y1Z1,UniRef50_R6XC63,399
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZNJ0,UniRef50_K5ZNJ0,93
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y2E7,UniRef50_R7DDX8,543
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZM04,UniRef50_A6L7B8,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBJ1,UniRef50_K5ZBJ1,399
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z3A4,UniRef50_K5Z3A4,129
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUE5,UniRef50_R6S3I3,1473
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AH63,UniRef50_K6AH63,189
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYS5,UniRef50_P26394,561
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y1Y6,UniRef50_R5B372,546
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z509,UniRef50_R5DNU4,402
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z632,UniRef50_K5Z632,96
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0B0,UniRef50_F5XBQ8,561
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YXP7,UniRef50_K5YXP7,189
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1H6,UniRef50_R7J4Z8,183
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z6J2,UniRef50_K5Z6J2,729
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_I9EZQ2,UniRef50_A0A015UWZ3,987
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YJ83,UniRef50_C3R1B4,93
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AUR8,UniRef50_A6LEU1,729
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y6T4,UniRef50_K5Y6T4,564
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ARS5,UniRef50_K6ARS5,90
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7JFG5,UniRef50_Q64NV0,186
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZU93,UniRef50_K5ZU93,186
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WSU5,UniRef50_R6IQK3,189
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6E4,UniRef50_A6LHB5,564
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7JHA5,UniRef50_A6LHM6,387
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YMK8,UniRef50_R6IGT7,1350
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z5P2,UniRef50_R7DIJ2,543
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6Y5T6,UniRef50_R6BST1,543
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZU1,UniRef50_R7JTG3,585
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YMI7,UniRef50_R6JKU8,186
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A670,UniRef50_K6A670,90
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YG39,UniRef50_K5YG39,546
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVN3,UniRef50_S8GSW1,387
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYX7,UniRef50_K5ZYX7,138
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZ38,UniRef50_R7J4N0,543
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZGN3,UniRef50_R5DPB4,729
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A2E2,UniRef50_R7EIY7,1440
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A191,UniRef50_K6A191,3296
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y6S0,UniRef50_K5Y6S0,132
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5XY63,UniRef50_K5Y619,402
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YQZ1,UniRef50_A6L9L6,402
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5XY63,UniRef50_K5Y619,402
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z071,UniRef50_K5Z071,1164
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A2R1,UniRef50_C6BTH7,1434
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z852,UniRef50_K6A8L6,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AH58,UniRef50_K6AH58,141
